CPU_Model,RAM_Capacity_GB,CPU_Freq_MHz,Num_Cores,Total_Threads,Target_Load_Pct,Achieved_Load_Pct,Avg_Power_Watts
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,100,99.8,265.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,90,89.8,229.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,80,79.8,196.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,70,70.0,174.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,60,60.1,151.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,50,49.9,132.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,40,40.0,117.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,30,30.0,106.0
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,20,20.0,96.6
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,10,10.1,87.3
Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,0,0.0,60.6
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,100,99.9,255.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,90,90.1,226.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,80,80.0,197.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,70,69.9,168.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,60,60.1,145.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,50,50.2,126.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,40,40.0,114.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,30,30.0,104.0
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,20,19.9,93.8
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,10,10.0,83.1
Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),24.0,2200,16,32,0,0.0,68.5
Intel Xeon L5430,8.0,2667,8,8,100,99.4,195.0
Intel Xeon L5430,8.0,2667,8,8,90,90.1,189.0
Intel Xeon L5430,8.0,2667,8,8,80,79.6,181.0
Intel Xeon L5430,8.0,2667,8,8,70,69.7,174.0
Intel Xeon L5430,8.0,2667,8,8,60,59.7,166.0
Intel Xeon L5430,8.0,2667,8,8,50,49.5,159.0
Intel Xeon L5430,8.0,2667,8,8,40,40.0,152.0
Intel Xeon L5430,8.0,2667,8,8,30,30.0,145.0
Intel Xeon L5430,8.0,2667,8,8,20,20.1,138.0
Intel Xeon L5430,8.0,2667,8,8,10,10.0,131.0
Intel Xeon L5430,8.0,2667,8,8,0,0.0,125.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,100,99.8,619.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,90,90.0,576.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,80,80.1,464.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,70,70.1,405.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,60,60.0,354.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,50,50.0,314.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,40,40.0,281.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,30,30.1,253.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,20,20.0,226.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,10,10.0,198.0
Intel Xeon Platinum 8380  2.30 GHz,256.0,2300,80,160,0,0.0,127.0
Intel Xeon E5-2660,48.0,2200,16,32,100,100.2,239.0
Intel Xeon E5-2660,48.0,2200,16,32,90,90.1,220.0
Intel Xeon E5-2660,48.0,2200,16,32,80,80.3,184.0
Intel Xeon E5-2660,48.0,2200,16,32,70,69.8,155.0
Intel Xeon E5-2660,48.0,2200,16,32,60,60.1,135.0
Intel Xeon E5-2660,48.0,2200,16,32,50,50.1,116.0
Intel Xeon E5-2660,48.0,2200,16,32,40,40.0,104.0
Intel Xeon E5-2660,48.0,2200,16,32,30,30.1,95.2
Intel Xeon E5-2660,48.0,2200,16,32,20,19.9,85.6
Intel Xeon E5-2660,48.0,2200,16,32,10,10.0,76.2
Intel Xeon E5-2660,48.0,2200,16,32,0,0.0,51.6
Intel Xeon E5-2699 v3,64.0,2300,36,72,100,100.0,264.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,90,90.0,240.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,80,80.1,214.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,70,70.1,185.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,60,60.0,161.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,50,50.0,144.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,40,40.0,129.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,30,30.0,114.0
Intel Xeon E5-2699 v3,64.0,2300,36,72,20,19.9,99.4
Intel Xeon E5-2699 v3,64.0,2300,36,72,10,10.0,84.3
Intel Xeon E5-2699 v3,64.0,2300,36,72,0,0.0,40.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,100,99.8,183.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,90,90.3,163.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,80,80.0,144.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,70,70.0,129.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,60,60.1,117.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,50,49.9,106.0
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,40,39.9,97.4
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,30,30.1,88.8
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,20,20.1,79.8
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,10,10.0,70.3
Intel Xeon Platinum 8176 CPU 2.10 GHz (Intel Turbo Boost Technology up to 2.80 GHz),96.0,2100,28,56,0,0.0,45.6
Intel Xeon X3360,4.0,2830,4,4,100,99.4,125.0
Intel Xeon X3360,4.0,2830,4,4,90,90.5,122.0
Intel Xeon X3360,4.0,2830,4,4,80,79.7,117.0
Intel Xeon X3360,4.0,2830,4,4,70,70.1,113.0
Intel Xeon X3360,4.0,2830,4,4,60,59.4,106.0
Intel Xeon X3360,4.0,2830,4,4,50,50.6,99.0
Intel Xeon X3360,4.0,2830,4,4,40,40.4,90.8
Intel Xeon X3360,4.0,2830,4,4,30,30.6,83.1
Intel Xeon X3360,4.0,2830,4,4,20,19.9,76.8
Intel Xeon X3360,4.0,2830,4,4,10,10.0,71.7
Intel Xeon X3360,4.0,2830,4,4,0,0.0,65.9
Intel Xeon Platinum 8176,192.0,2100,56,112,100,99.9,461.0
Intel Xeon Platinum 8176,192.0,2100,56,112,90,90.2,381.0
Intel Xeon Platinum 8176,192.0,2100,56,112,80,79.9,313.0
Intel Xeon Platinum 8176,192.0,2100,56,112,70,70.0,277.0
Intel Xeon Platinum 8176,192.0,2100,56,112,60,60.1,233.0
Intel Xeon Platinum 8176,192.0,2100,56,112,50,49.9,201.0
Intel Xeon Platinum 8176,192.0,2100,56,112,40,39.9,182.0
Intel Xeon Platinum 8176,192.0,2100,56,112,30,29.9,162.0
Intel Xeon Platinum 8176,192.0,2100,56,112,20,19.9,142.0
Intel Xeon Platinum 8176,192.0,2100,56,112,10,10.0,120.0
Intel Xeon Platinum 8176,192.0,2100,56,112,0,0.0,49.6
Intel Xeon E5-2470,24.0,2300,16,32,100,100.2,252.0
Intel Xeon E5-2470,24.0,2300,16,32,90,90.2,219.0
Intel Xeon E5-2470,24.0,2300,16,32,80,79.8,183.0
Intel Xeon E5-2470,24.0,2300,16,32,70,70.0,153.0
Intel Xeon E5-2470,24.0,2300,16,32,60,59.9,131.0
Intel Xeon E5-2470,24.0,2300,16,32,50,49.8,114.0
Intel Xeon E5-2470,24.0,2300,16,32,40,40.0,102.0
Intel Xeon E5-2470,24.0,2300,16,32,30,30.0,92.0
Intel Xeon E5-2470,24.0,2300,16,32,20,19.9,81.8
Intel Xeon E5-2470,24.0,2300,16,32,10,10.0,71.3
Intel Xeon E5-2470,24.0,2300,16,32,0,0.0,51.4
Intel Xeon Platinum 8276L,384.0,2300,112,224,100,99.8,710.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,90,90.0,647.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,80,80.0,572.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,70,70.0,501.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,60,60.0,442.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,50,50.0,390.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,40,40.1,348.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,30,30.0,311.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,20,20.0,274.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,10,9.9,235.0
Intel Xeon Platinum 8276L,384.0,2300,112,224,0,0.0,113.0
Intel Xeon E3-1260L v5,16.0,2900,4,8,100,100.2,44.7
Intel Xeon E3-1260L v5,16.0,2900,4,8,90,90.0,40.2
Intel Xeon E3-1260L v5,16.0,2900,4,8,80,80.4,35.8
Intel Xeon E3-1260L v5,16.0,2900,4,8,70,69.9,31.4
Intel Xeon E3-1260L v5,16.0,2900,4,8,60,60.6,28.1
Intel Xeon E3-1260L v5,16.0,2900,4,8,50,50.0,25.0
Intel Xeon E3-1260L v5,16.0,2900,4,8,40,40.0,22.6
Intel Xeon E3-1260L v5,16.0,2900,4,8,30,30.1,20.4
Intel Xeon E3-1260L v5,16.0,2900,4,8,20,19.9,18.4
Intel Xeon E3-1260L v5,16.0,2900,4,8,10,10.1,16.0
Intel Xeon E3-1260L v5,16.0,2900,4,8,0,0.0,11.6
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,100,99.1,264.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,90,90.0,240.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,80,80.1,217.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,70,69.9,196.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,60,60.0,175.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,50,49.9,156.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,40,40.0,139.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,30,29.9,122.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,20,19.9,107.0
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,10,10.0,91.3
Intel Xeon E5-2699 v3 2.30 GHz,128.0,2300,36,72,0,0.0,52.5
Intel Xeon Gold 6238R,384.0,2200,28,56,100,99.7,277.0
Intel Xeon Gold 6238R,384.0,2200,28,56,90,90.2,252.0
Intel Xeon Gold 6238R,384.0,2200,28,56,80,79.9,226.0
Intel Xeon Gold 6238R,384.0,2200,28,56,70,70.0,197.0
Intel Xeon Gold 6238R,384.0,2200,28,56,60,59.9,182.0
Intel Xeon Gold 6238R,384.0,2200,28,56,50,50.1,172.0
Intel Xeon Gold 6238R,384.0,2200,28,56,40,39.9,160.0
Intel Xeon Gold 6238R,384.0,2200,28,56,30,29.9,147.0
Intel Xeon Gold 6238R,384.0,2200,28,56,20,20.0,135.0
Intel Xeon Gold 6238R,384.0,2200,28,56,10,10.0,123.0
Intel Xeon Gold 6238R,384.0,2200,28,56,0,0.0,92.5
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,100,99.7,291.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,90,89.8,278.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,80,79.9,267.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,70,70.1,258.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,60,60.0,247.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,50,49.9,237.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,40,40.1,224.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,30,29.9,210.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,20,20.0,202.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,10,10.0,171.0
Intel(R) Xeon(R) Silver 4210 CPU @ 2.20GHz,768.0,2200,20,40,0,0.0,127.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,100,99.5,455.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,90,89.6,382.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,80,79.6,331.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,70,69.9,304.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,60,60.1,281.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,50,49.7,256.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,40,40.0,237.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,30,30.0,215.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,20,20.0,192.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,10,10.0,171.0
AMD EPYC 7763 2.45GHz,256.0,2450,128,256,0,0.0,108.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,100,99.9,785.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,90,90.0,687.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,80,79.9,590.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,70,70.0,522.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,60,60.0,467.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,50,50.0,419.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,40,40.0,376.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,30,30.0,336.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,20,20.0,295.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,10,10.0,253.0
Intel Xeon Platinum 8176M,192.0,2100,112,224,0,0.0,148.0
Intel Xeon E3-1275Lv3,16.0,2700,4,8,100,100.0,63.9
Intel Xeon E3-1275Lv3,16.0,2700,4,8,90,91.2,60.3
Intel Xeon E3-1275Lv3,16.0,2700,4,8,80,79.9,51.3
Intel Xeon E3-1275Lv3,16.0,2700,4,8,70,70.3,44.0
Intel Xeon E3-1275Lv3,16.0,2700,4,8,60,60.0,37.6
Intel Xeon E3-1275Lv3,16.0,2700,4,8,50,49.7,32.3
Intel Xeon E3-1275Lv3,16.0,2700,4,8,40,39.9,29.1
Intel Xeon E3-1275Lv3,16.0,2700,4,8,30,30.1,25.9
Intel Xeon E3-1275Lv3,16.0,2700,4,8,20,19.9,23.5
Intel Xeon E3-1275Lv3,16.0,2700,4,8,10,9.9,20.7
Intel Xeon E3-1275Lv3,16.0,2700,4,8,0,0.0,16.0
Intel Xeon Platinum 8380,256.0,2300,80,160,100,100.0,580.0
Intel Xeon Platinum 8380,256.0,2300,80,160,90,90.0,499.0
Intel Xeon Platinum 8380,256.0,2300,80,160,80,79.8,444.0
Intel Xeon Platinum 8380,256.0,2300,80,160,70,69.9,380.0
Intel Xeon Platinum 8380,256.0,2300,80,160,60,59.9,336.0
Intel Xeon Platinum 8380,256.0,2300,80,160,50,49.9,302.0
Intel Xeon Platinum 8380,256.0,2300,80,160,40,40.0,274.0
Intel Xeon Platinum 8380,256.0,2300,80,160,30,30.1,248.0
Intel Xeon Platinum 8380,256.0,2300,80,160,20,20.0,221.0
Intel Xeon Platinum 8380,256.0,2300,80,160,10,10.0,194.0
Intel Xeon Platinum 8380,256.0,2300,80,160,0,0.0,131.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,100,99.6,254.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,90,90.0,228.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,80,80.0,213.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,70,69.9,198.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,60,60.0,186.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,50,50.1,178.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,40,40.0,168.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,30,29.9,155.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,20,20.0,136.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,10,10.0,114.0
AMD EPYC 7742 2.25Ghz,128.0,2250,64,128,0,0.0,63.2
AMD Opteron 6380,64.0,2500,64,64,100,99.7,581.0
AMD Opteron 6380,64.0,2500,64,64,90,90.0,549.0
AMD Opteron 6380,64.0,2500,64,64,80,80.1,515.0
AMD Opteron 6380,64.0,2500,64,64,70,70.1,481.0
AMD Opteron 6380,64.0,2500,64,64,60,60.0,437.0
AMD Opteron 6380,64.0,2500,64,64,50,50.0,392.0
AMD Opteron 6380,64.0,2500,64,64,40,40.1,347.0
AMD Opteron 6380,64.0,2500,64,64,30,30.0,304.0
AMD Opteron 6380,64.0,2500,64,64,20,19.9,264.0
AMD Opteron 6380,64.0,2500,64,64,10,10.0,225.0
AMD Opteron 6380,64.0,2500,64,64,0,0.0,149.0
Intel Xeon processor E5345,8.0,2333,8,8,100,99.3,357.0
Intel Xeon processor E5345,8.0,2333,8,8,90,90.6,351.0
Intel Xeon processor E5345,8.0,2333,8,8,80,80.5,342.0
Intel Xeon processor E5345,8.0,2333,8,8,70,70.0,332.0
Intel Xeon processor E5345,8.0,2333,8,8,60,59.4,321.0
Intel Xeon processor E5345,8.0,2333,8,8,50,50.0,310.0
Intel Xeon processor E5345,8.0,2333,8,8,40,40.1,298.0
Intel Xeon processor E5345,8.0,2333,8,8,30,30.5,286.0
Intel Xeon processor E5345,8.0,2333,8,8,20,20.2,274.0
Intel Xeon processor E5345,8.0,2333,8,8,10,10.0,260.0
Intel Xeon processor E5345,8.0,2333,8,8,0,0.0,245.0
AMD Opteron 4386,32.0,3100,16,16,100,99.5,256.0
AMD Opteron 4386,32.0,3100,16,16,90,90.1,242.0
AMD Opteron 4386,32.0,3100,16,16,80,79.7,224.0
AMD Opteron 4386,32.0,3100,16,16,70,70.1,205.0
AMD Opteron 4386,32.0,3100,16,16,60,60.0,180.0
AMD Opteron 4386,32.0,3100,16,16,50,49.9,155.0
AMD Opteron 4386,32.0,3100,16,16,40,40.1,133.0
AMD Opteron 4386,32.0,3100,16,16,30,29.8,114.0
AMD Opteron 4386,32.0,3100,16,16,20,19.9,99.5
AMD Opteron 4386,32.0,3100,16,16,10,10.0,86.9
AMD Opteron 4386,32.0,3100,16,16,0,0.0,60.9
Intel Xeon Platinum 8176,384.0,2100,112,224,100,99.7,726.0
Intel Xeon Platinum 8176,384.0,2100,112,224,90,90.0,645.0
Intel Xeon Platinum 8176,384.0,2100,112,224,80,80.1,546.0
Intel Xeon Platinum 8176,384.0,2100,112,224,70,70.0,477.0
Intel Xeon Platinum 8176,384.0,2100,112,224,60,60.0,421.0
Intel Xeon Platinum 8176,384.0,2100,112,224,50,49.9,371.0
Intel Xeon Platinum 8176,384.0,2100,112,224,40,39.9,333.0
Intel Xeon Platinum 8176,384.0,2100,112,224,30,30.1,303.0
Intel Xeon Platinum 8176,384.0,2100,112,224,20,20.1,273.0
Intel Xeon Platinum 8176,384.0,2100,112,224,10,10.0,233.0
Intel Xeon Platinum 8176,384.0,2100,112,224,0,0.0,158.0
Intel Xeon L5410,8.0,2330,4,4,100,99.5,117.0
Intel Xeon L5410,8.0,2330,4,4,90,90.6,114.0
Intel Xeon L5410,8.0,2330,4,4,80,79.1,110.0
Intel Xeon L5410,8.0,2330,4,4,70,70.5,107.0
Intel Xeon L5410,8.0,2330,4,4,60,60.8,103.0
Intel Xeon L5410,8.0,2330,4,4,50,50.5,99.3
Intel Xeon L5410,8.0,2330,4,4,40,39.6,94.3
Intel Xeon L5410,8.0,2330,4,4,30,30.0,89.8
Intel Xeon L5410,8.0,2330,4,4,20,20.2,85.3
Intel Xeon L5410,8.0,2330,4,4,10,9.8,79.5
Intel Xeon L5410,8.0,2330,4,4,0,0.0,75.1
Intel Xeon L5420,8.0,2500,8,8,100,99.6,170.0
Intel Xeon L5420,8.0,2500,8,8,90,89.7,166.0
Intel Xeon L5420,8.0,2500,8,8,80,79.9,160.0
Intel Xeon L5420,8.0,2500,8,8,70,70.0,154.0
Intel Xeon L5420,8.0,2500,8,8,60,60.4,148.0
Intel Xeon L5420,8.0,2500,8,8,50,50.3,140.0
Intel Xeon L5420,8.0,2500,8,8,40,40.4,131.0
Intel Xeon L5420,8.0,2500,8,8,30,30.0,121.0
Intel Xeon L5420,8.0,2500,8,8,20,20.1,110.0
Intel Xeon L5420,8.0,2500,8,8,10,10.2,99.0
Intel Xeon L5420,8.0,2500,8,8,0,0.0,86.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,100,99.6,224.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,90,89.9,203.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,80,80.1,193.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,70,69.9,182.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,60,60.0,173.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,50,50.1,163.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,40,40.1,150.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,30,30.1,128.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,20,20.0,113.0
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,10,10.0,99.6
AMD EPYC 7742 2.25GHz,128.0,2250,64,128,0,0.0,63.8
Intel Xeon X5670,12.0,2933,12,24,100,99.7,245.0
Intel Xeon X5670,12.0,2933,12,24,90,90.3,230.0
Intel Xeon X5670,12.0,2933,12,24,80,79.8,216.0
Intel Xeon X5670,12.0,2933,12,24,70,70.2,202.0
Intel Xeon X5670,12.0,2933,12,24,60,59.9,184.0
Intel Xeon X5670,12.0,2933,12,24,50,50.2,167.0
Intel Xeon X5670,12.0,2933,12,24,40,40.1,151.0
Intel Xeon X5670,12.0,2933,12,24,30,30.1,137.0
Intel Xeon X5670,12.0,2933,12,24,20,20.1,126.0
Intel Xeon X5670,12.0,2933,12,24,10,10.0,114.0
Intel Xeon X5670,12.0,2933,12,24,0,0.0,65.5
Intel Xeon E5-2670,32.0,2600,16,32,100,99.7,337.0
Intel Xeon E5-2670,32.0,2600,16,32,90,90.0,294.0
Intel Xeon E5-2670,32.0,2600,16,32,80,80.1,257.0
Intel Xeon E5-2670,32.0,2600,16,32,70,70.0,237.0
Intel Xeon E5-2670,32.0,2600,16,32,60,59.9,209.0
Intel Xeon E5-2670,32.0,2600,16,32,50,49.8,178.0
Intel Xeon E5-2670,32.0,2600,16,32,40,39.9,154.0
Intel Xeon E5-2670,32.0,2600,16,32,30,30.0,136.0
Intel Xeon E5-2670,32.0,2600,16,32,20,19.9,123.0
Intel Xeon E5-2670,32.0,2600,16,32,10,10.1,113.0
Intel Xeon E5-2670,32.0,2600,16,32,0,0.0,99.3
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,100,99.7,849.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,90,90.0,740.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,80,80.0,632.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,70,70.0,548.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,60,60.0,474.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,50,50.0,409.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,40,39.9,358.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,30,30.0,315.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,20,20.0,272.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,10,10.0,227.0
Intel Xeon Platinum 8280 @ 2.70GHz (Intel Turbo Boost Technology up to 4.00 GHz),192.0,2700,112,224,0,0.0,103.0
Intel Xeon L5640,16.0,2266,12,24,100,99.6,172.0
Intel Xeon L5640,16.0,2266,12,24,90,90.6,160.0
Intel Xeon L5640,16.0,2266,12,24,80,80.0,147.0
Intel Xeon L5640,16.0,2266,12,24,70,70.2,136.0
Intel Xeon L5640,16.0,2266,12,24,60,60.3,128.0
Intel Xeon L5640,16.0,2266,12,24,50,50.2,120.0
Intel Xeon L5640,16.0,2266,12,24,40,39.9,112.0
Intel Xeon L5640,16.0,2266,12,24,30,30.1,105.0
Intel Xeon L5640,16.0,2266,12,24,20,20.2,96.6
Intel Xeon L5640,16.0,2266,12,24,10,10.1,85.8
Intel Xeon L5640,16.0,2266,12,24,0,0.0,53.6
Intel Xeon Platinum 8180,192.0,2500,56,112,100,100.0,423.0
Intel Xeon Platinum 8180,192.0,2500,56,112,90,89.9,328.0
